scheme_code,scheme_name,completion_date,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
(3201009002/IF/IAY/2150730),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3314749 ,29/12/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4117713),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1945757 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4117663),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2573653 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2147729),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2827479 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,21/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2148618),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3309887 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2153542),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3626967 ,19/11/2018 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2147485),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1488931 ,22/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2147671),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3830395 ,19/11/2018 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2147488),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2597642 ,29/12/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4117641),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1680053 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,26/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4117642),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2364908 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4117643),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3000820 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2154826),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3248936 ,29/12/2018 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2146786),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1511509 ,22/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4117637),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1642872 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2146342),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3323064 ,29/12/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2151186),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1470965 ,19/12/2018 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2161064),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3824570 ,29/12/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2144954),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3827322 ,22/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2145972),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3318244 ,04/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2145778),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2593766 ,04/01/2019 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2147001),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3248998 ,29/12/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4117626),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2722906 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4117632),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2176513 ,30/08/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4117602),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3395526 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4117620),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2172614 ,15/09/2021 ,19170 ,0 ,18609 ,0 ,24/06/2020,18609,0,0,0,0  ,18609,
(3201009002/IF/IAY/2144688),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3272673 ,29/12/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4117583),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2172780 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2145069),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2162404 ,19/12/2018 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2144532),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2734496 ,29/12/2018 ,17190 ,0 ,17190 ,0 ,21/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2144949),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2694342 ,26/10/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2143724),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3318055 ,04/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4117523),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2785480 ,30/08/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4117538),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3029838 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2144369),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3249019 ,29/12/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116831),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1640388 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116840),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2370504 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,06/07/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2143608),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3308633 ,04/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2143491),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1553747 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,21/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2143391),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3293256 ,29/12/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2146546),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1538118 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,21/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2143332),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3320690 ,04/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2143488),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3613314 ,19/12/2018 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116829),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3173109 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,06/07/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116839),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1624469 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2144563),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1949705 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2143127),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1679257 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,21/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116808),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1582365 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2147044),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2824267 ,19/12/2018 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4117630),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2785810 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116777),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2199941 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116815),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2034889 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,26/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116770),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1633889 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116805),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3149906 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2142806),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2868516 ,19/12/2018 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116812),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2570944 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,26/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2149133),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1482923 ,19/12/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116788),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2177163 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116756),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2197201 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2142378),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3292382 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2142475),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3861742 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2142624),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2667956 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116751),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2168304 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,26/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116748),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2172954 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116732),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3064573 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116776),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3039499 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116738),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1602076 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,26/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116800),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2557079 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116683),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3429769 ,15/09/2021 ,19170 ,0 ,18609 ,0 ,29/06/2020,18609,0,0,0,0  ,18609,
(3201009002/IF/IAY/4116697),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2177117 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116736),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1645442 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,26/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2140054),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3258018 ,26/10/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116742),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1663066 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2139851),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1487968 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2139876),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3796866 ,01/11/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2139707),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2107836 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2140730),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3607732 ,19/12/2018 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2142398),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1528469 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,21/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2138246),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1509059 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2139260),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2143000 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2139990),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2358238 ,19/12/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116673),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1645449 ,15/09/2021 ,19170 ,0 ,15972 ,0 ,26/06/2020,15972,0,0,0,0  ,15972,
(3201009002/IF/IAY/4116670),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1659166 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116752),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3105080 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116677),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1602778 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116680),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2223746 ,15/09/2021 ,19170 ,0 ,18609 ,0 ,06/07/2020,18609,0,0,0,0  ,18609,
(3201009002/IF/IAY/4116642),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1623486 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116641),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3437770 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,06/07/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116656),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2224150 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,26/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116634),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2513170 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,06/07/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116633),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2176337 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116632),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3068189 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116635),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1680022 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,26/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116652),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3258837 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,06/07/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2138028),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3264714 ,26/10/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116654),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2159588 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2137620),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2711850 ,22/01/2019 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2137214),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2711237 ,26/10/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2136876),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1483226 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2137713),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1497669 ,19/12/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2137940),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3248959 ,04/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116620),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3396213 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116621),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3122337 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,06/07/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116630),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3401225 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116616),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3078487 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,06/07/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116686),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3122199 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116631),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3062387 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116611),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2159432 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116580),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2835793 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,10/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2138179),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1434199 ,19/12/2018 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116578),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2193042 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,26/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116601),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1854107 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116615),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2364521 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116572),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5746294 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,24/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116565),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3055451 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116548),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3036495 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,26/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116534),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2201135 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,26/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116570),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2587431 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116567),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2556775 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/4116592),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2152840 ,15/09/2021 ,19170 ,0 ,18609 ,0 ,26/06/2020,18609,0,0,0,0  ,18609,
(3201009002/IF/IAY/4116545),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2421449 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2140028),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3248432 ,04/01/2019 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116525),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2228275 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,29/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2136101),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1451303 ,22/01/2019 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2136590),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3315901 ,26/10/2018 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2135210),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3305742 ,04/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/4116610),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2225086 ,15/09/2021 ,19170 ,0 ,18822 ,0 ,26/06/2020,18822,0,0,0,0  ,18822,
(3201009002/IF/IAY/2136670),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3248345 ,04/01/2019 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2135294),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1542225 ,08/01/2019 ,17190 ,0 ,17190 ,0 ,21/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2134071),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1468423 ,22/01/2019 ,17190 ,0 ,17190 ,0 ,12/02/2018,17190,0,0,0,0  ,17190,
(3201009002/IF/IAY/2134732),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3315715 ,26/10/2018 ,17190 ,0 ,17190 ,0 ,24/01/2018,17190,0,0,0,0  ,17190,
