scheme_code,completion_date,scheme_name,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
3201009008/IF/IAY/4117708,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4588585 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117706,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2901363 ,19170,0,19044,0,06-07-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117696,28-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2913936 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117697,12-11-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3885989 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117722,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3762858 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117694,28-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4908588 ,19170,0,18810,0,10-07-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117735,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4517183 ,19170,0,19044,0,26-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117731,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2561930 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117737,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5152546 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117655,12-11-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3608658 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117644,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3720204 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244336,05-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4357044 ,18360,0,17736,0,26-11-2019,17736,0,0,0,0  ,17736,
3201009008/IF/IAY/4117638,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3448075 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117636,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3078421 ,19170,0,18810,0,04-08-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117629,28-10-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4621316 ,19170,0,19044,0,06-07-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244181,05-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3602414 ,18360,0,17619,0,26-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/4117625,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2740184 ,19170,0,18810,0,24-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117624,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2848481 ,19170,0,18810,0,06-07-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117615,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2763520 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117614,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4600263 ,19170,0,19044,0,06-07-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117659,12-11-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2745744 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244170,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2330089 ,18360,0,17619,0,26-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/4117610,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4992253 ,19170,0,19044,0,26-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117609,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3801753 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244180,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4460405 ,18360,0,17619,0,26-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/4117633,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2796218 ,19170,0,19044,0,26-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244169,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5349162 ,18360,0,17619,0,26-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/3244168,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5368897 ,18360,0,17619,0,28-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/4117600,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5142697 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117640,28-10-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2761134 ,18360,0,19170,0,24-06-2020,19170,0,0,0,0  ,19170,
3201009008/IF/IAY/3244162,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5562604 ,18360,0,17619,0,26-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/4117604,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2736322 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117627,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5161455 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/3244157,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4715785 ,18360,0,17619,0,26-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/3244140,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4818099 ,18360,0,17619,0,26-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/4117598,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4388855 ,19170,0,19044,0,06-07-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244256,05-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5315700 ,18360,0,17606,0,28-11-2019,17606,0,0,0,0  ,17606,
3201009008/IF/IAY/3244149,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2248526 ,18360,0,17619,0,06-12-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/3244156,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3829356 ,18360,0,17788,0,26-11-2019,17788,0,0,0,0  ,17788,
3201009008/IF/IAY/3244152,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3493701 ,18360,0,17619,0,26-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/3244137,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5358328 ,18360,0,17619,0,26-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/3244128,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2549030 ,18360,0,17619,0,26-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/3244124,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4751532 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244151,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4941944 ,18360,0,17827,0,26-11-2019,17827,0,0,0,0  ,17827,
3201009008/IF/IAY/3244109,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5311438 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117591,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2745374 ,19170,0,18810,0,24-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117576,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4025741 ,19170,0,19044,0,30-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244107,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4851094 ,18360,0,17502,0,26-11-2019,17502,0,0,0,0  ,17502,
3201009008/IF/IAY/4117569,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5033674 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117670,17-11-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2711471 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117568,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4938228 ,19170,0,19044,0,06-07-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244100,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2882323 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244090,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4518935 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244089,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5308787 ,18360,0,17788,0,26-11-2019,17788,0,0,0,0  ,17788,
3201009008/IF/IAY/3244082,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4842669 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244077,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5369649 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244069,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5303861 ,18360,0,17489,0,26-11-2019,17489,0,0,0,0  ,17489,
3201009008/IF/IAY/4117572,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4939773 ,19170,0,19044,0,06-07-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244059,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4914909 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117565,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5108145 ,19170,0,19044,0,26-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117564,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5246469 ,19170,0,19044,0,06-07-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117577,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4417315 ,19170,0,18810,0,24-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/3244117,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3665964 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117557,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4509509 ,19170,0,19044,0,30-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244045,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4945410 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244102,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3889672 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117563,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3470647 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244066,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5454630 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244057,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5220005 ,18360,0,17476,0,28-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244032,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5385563 ,18360,0,17476,0,28-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244025,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3882086 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117586,02-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3610934 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244033,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4492937 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244012,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4815254 ,18360,0,17476,0,28-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244035,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5270636 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244018,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5647832 ,18360,0,17476,0,28-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3244039,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5381434 ,18360,0,17632,0,26-11-2019,17632,0,0,0,0  ,17632,
3201009008/IF/IAY/3243992,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2398012 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243958,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4924261 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243962,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2192363 ,18360,0,17476,0,06-12-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243960,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5278098 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243970,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4849261 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243952,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1620458 ,18360,0,17476,0,06-12-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117553,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2745778 ,19170,0,18810,0,24-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/3244138,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3475424 ,18360,0,17619,0,26-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/4117551,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3480662 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117550,28-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3423872 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117549,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2589707 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117552,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5008093 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117539,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4609485 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/3243949,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4571722 ,18360,0,17502,0,26-11-2019,17502,0,0,0,0  ,17502,
3201009008/IF/IAY/3243948,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4714245 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117544,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3612606 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3243947,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5311500 ,18360,0,17476,0,28-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243946,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4849157 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243942,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4697024 ,18360,0,17476,0,28-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243945,05-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5459142 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117535,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2739019 ,19170,0,19038,0,10-06-2020,19038,0,0,0,0  ,19038,
3201009008/IF/IAY/4117534,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3640228 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117533,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4908112 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3243938,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4620965 ,18360,0,17502,0,26-11-2019,17502,0,0,0,0  ,17502,
3201009008/IF/IAY/4117558,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4908525 ,19170,0,19044,0,10-07-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3244003,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4924220 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243951,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3829467 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243923,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4851113 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243922,01-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4568525 ,18360,0,17632,0,26-11-2019,17632,0,0,0,0  ,17632,
3201009008/IF/IAY/3243916,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5270697 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243934,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3875895 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117548,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4851059 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/3243909,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3918435 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117524,07-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3598334 ,19170,0,19170,0,10-06-2020,19170,0,0,0,0  ,19170,
3201009008/IF/IAY/4117521,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2574871 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117527,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3309458 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3243973,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3101148 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243896,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3833306 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117554,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2787234 ,19170,0,19044,0,10-07-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117520,23-11-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2747628 ,18360,0,19170,0,10-06-2020,19170,0,0,0,0  ,19170,
3201009008/IF/IAY/4117504,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5170138 ,19170,0,18864,0,06-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/3243892,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3686066 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117507,28-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3410615 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117528,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4701758 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117500,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4935206 ,19170,0,18864,0,06-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117492,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2745337 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117491,28-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2815184 ,19170,0,18864,0,06-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117489,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4950456 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117488,07-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4622569 ,19170,0,19044,0,10-07-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117496,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4059456 ,19170,0,18810,0,10-07-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117505,28-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4397308 ,19170,0,18936,0,26-06-2020,18936,0,0,0,0  ,18936,
3201009008/IF/IAY/4117484,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4409173 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117483,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2473067 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/3243925,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2532936 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117481,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4909660 ,19170,0,19044,0,06-07-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117480,28-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5009308 ,19170,0,18864,0,06-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117477,28-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3718535 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117476,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2847740 ,19170,0,18810,0,06-07-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117482,27-10-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5007385 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/3243905,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4754010 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117487,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3739786 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117497,07-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4928099 ,19170,0,19044,0,30-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/4117466,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2498109 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117472,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5270641 ,19170,0,18864,0,26-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117464,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3304618 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117459,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3664759 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117456,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4909485 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117486,28-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4529167 ,19170,0,18864,0,26-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117468,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3476772 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
