scheme_code,scheme_name,completion_date,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
3216014001/IF/IAY/2197825,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2603810 ,20-10-2018,17190,0,16808,0,21-03-2018,16808,0,0,0,0  ,16808,
3216014001/IF/321002041167761,Reconstruction of House under SDRF post AMPHAN of beneficiary Khokan Naskar and Others 8 at sand I ,09-08-2021,165240,0,163200,0,16-06-2020,163200,0,0,0,0  ,163200,
3216014001/IF/IAY/2197304,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2468858 ,20-10-2018,17190,0,16808,0,07-03-2018,16808,0,0,0,0  ,16808,
3216014001/IF/IAY/2197757,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2589166 ,20-10-2018,17190,0,16808,0,07-03-2018,16808,0,0,0,0  ,16808,
3216014001/IF/IAY/2200141,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3459886 ,20-10-2018,17190,0,16426,0,07-03-2018,16426,0,0,0,0  ,16426,
3216014001/IF/IAY/2196733,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2451713 ,20-10-2018,17190,0,16808,0,07-03-2018,16808,0,0,0,0  ,16808,
3216014001/IF/IAY/2197035,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2402038 ,20-10-2018,17190,0,16808,0,20-02-2018,16808,0,0,0,0  ,16808,
3216014001/IF/IAY/2540785,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4910860 ,01-01-2020,17190,0,15280,0,08-09-2019,15280,0,0,0,0  ,15280,
3216014001/IF/IAY/2196610,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2417854 ,13-02-2019,17190,0,17190,0,07-03-2018,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2196579,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2409705 ,20-10-2018,17190,0,16426,0,21-03-2018,16426,0,0,0,0  ,16426,
3216014001/IF/IAY/2197083,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2409644 ,25-10-2018,17190,0,16808,0,07-03-2018,16808,0,0,0,0  ,16808,
3216014001/IF/321002041159960,Reconstruction of House under SDRF post AMPHAN of beneficiary Pintu Adhikary and Others 8 at sand X ,12-09-2021,165240,0,165240,0,16-06-2020,165240,0,0,0,0  ,165240,
3216014001/IF/IAY/2197404,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2505593 ,20-10-2018,17190,0,16426,0,05-02-2018,16426,0,0,0,0  ,16426,
3216014001/IF/321002041153768,Reconstruction of House under SDRF post AMPHAN of beneficiary Piyush Ghosh and Other 8 at sand VI ,09-08-2021,165240,0,165240,0,16-06-2020,165240,0,0,0,0  ,165240,
3216014001/IF/IAY/2922910,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4287720 ,01-09-2020,17190,0,17340,0,08-09-2019,17340,0,0,0,0  ,17340,
3216014001/IF/IAY/3392807,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4438234 ,01-09-2020,17190,0,17340,0,27-02-2020,17340,0,0,0,0  ,17340,
3216014001/WH/203030444456,"Renovation of Traditional Water Bodies at Sansad No-I,II,V,VI,VII,X,XII ",22-04-2020,148272.16,8500,146105,0,28-11-2019,146105,0,0,0,0  ,146105,
3216014001/IF/321002041153100,Reconstruction of House under SDRF post AMPHAN of beneficiary Palash Naskar and Others 8 at sand V ,12-09-2021,165240,0,165240,0,16-06-2020,165240,0,0,0,0  ,165240,
3216014001/IF/321002041151586,Reconstruction of House under SDRF post AMPHAN of beneficiary Bankim Naskar at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151585,Reconstruction of House under SDRF post AMPHAN of beneficiary Amar Sardar at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/RC/320201060342263,Renovation of Road from Bhudeb Makhal house to Nemai Makhal house at Khanberia ,22-04-2020,68640,6784,48752,0,14-06-2016,48752,0,0,0,0  ,48752,
3216014001/IF/321002041151583,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Sokrun at Sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151577,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Sanat Hazra at Sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151576,Reconstruction of House under SDRF post AMPHAN of beneficiary Nilmoni Ruidas at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151579,Reconstruction of House under SDRF post AMPHAN of beneficiary Sunil Ruidas at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151574,Reconstruction of House under SDRF post AMPHAN of beneficiary Fudini Chowdhury at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151573,Reconstruction of House under SDRF post AMPHAN of beneficiary Sankar Das at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151582,Reconstruction of House under SDRF post AMPHAN of beneficiary Swapan Naskar at sansad III ,09-08-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/IF/321002041151572,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Arabinda Karar at Sansad XII ,09-08-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/IF/321002041151575,Reconstruction of house under SDRF post AMPHAN of Beneficiary Soleman Sanpui at Sansad XII ,30-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/IAY/2540638,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2930168 ,15-01-2020,17190,0,15280,0,08-09-2019,15280,0,0,0,0  ,15280,
3216014001/IF/321002041151569,Reconstruction of House under SDRF post AMPHAN of beneficiary Soma Das at sansad III ,09-08-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/IF/IAY/2540614,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2940796 ,22-03-2020,17190,0,13370,0,08-09-2019,13370,0,0,0,0  ,13370,
3216014001/IF/321002041153110,Reconstruction of House under SDRF post AMPHAN of beneficiary Sufal Pailan and others 8 at sand V ,12-09-2021,165240,0,165240,0,16-06-2020,165240,0,0,0,0  ,165240,
3216014001/IF/IAY/2540634,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2936502 ,01-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540604,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3509540 ,01-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540598,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4920652 ,12-02-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540612,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4167026 ,15-02-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540667,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4423260 ,12-02-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540556,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3502363 ,26-02-2020,17190,0,16235,0,08-09-2019,16235,0,0,0,0  ,16235,
3216014001/IF/IAY/2540595,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2417112 ,20-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540549,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3452044 ,20-03-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540554,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3506520 ,22-03-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2200144,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3460468 ,20-10-2018,17190,0,16426,0,07-03-2018,16426,0,0,0,0  ,16426,
3216014001/IF/IAY/2540571,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2623251 ,20-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540543,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3516643 ,01-01-2020,17190,0,14325,0,08-09-2019,14325,0,0,0,0  ,14325,
3216014001/IF/IAY/2540547,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2666122 ,01-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540508,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5426391 ,12-02-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540526,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1754136 ,26-02-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540533,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1187768 ,15-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540454,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5439842 ,12-02-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540450,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3868254 ,01-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2195409,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2017760 ,13-02-2019,17190,0,17190,0,07-03-2018,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540762,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5408892 ,22-04-2020,17190,0,11460,0,08-09-2019,11460,0,0,0,0  ,11460,
3216014001/IF/IAY/2540583,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1492182 ,26-02-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2215512,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5168494 ,22-04-2020,17190,0,4393,0,21-03-2018,4393,0,0,0,0  ,4393,
3216014001/IF/321002041151588,Reconstruction of House under SDRF post AMPHAN of beneficiary Shyamal Ghosh at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/IAY/2197756,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2588881 ,20-09-2020,17190,0,15089,0,07-03-2018,15089,0,0,0,0  ,15089,
3216014001/IF/IAY/2197863,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2615255 ,22-04-2020,17190,0,4393,0,07-03-2018,4393,0,0,0,0  ,4393,
3216014001/IF/IAY/2540597,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1310017 ,12-02-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540478,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5288257 ,20-03-2020,17190,0,10505,0,08-09-2019,10505,0,0,0,0  ,10505,
3216014001/FP/PP/520813,1. Renovation of Flood/Diversion Channel for Community - From Gopal Mondals Hana via Sashi Bors Ho ,22-04-2020,592145.31,3000,588723,0,10-07-2019,588723,0,0,0,0  ,588723,
3216014001/FP/320201060457702,Desiltation of Irrigation Channel from Peskar Gazi House towards charaktala at Sansad-XI ,22-04-2020,366338,25308,203260,0,04-10-2018,203260,0,0,0,0  ,203260,
3216014001/IC/320201060471023,updradationofirrigationchannelfrombalaishanatowardschimonterdangaatsansadxii ,15-11-2020,246267.25,13271.37,283560,0,07-05-2020,283560,0,0,0,0  ,283560,
3216014001/IF/IAY/2540482,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4971424 ,01-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540479,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2418382 ,20-03-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2197903,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2623204 ,07-03-2019,17190,0,11651,0,07-03-2018,11651,0,0,0,0  ,11651,
3216014001/IF/321002040912606,Gitanjali house OF SITA NASKAR AT SANSAD-I ,16-04-2020,17190,0,17190,0,15-11-2018,17190,0,0,0,0  ,17190,
3216014001/DP/22012034414468,"Orcchard Plantation of Shibnath Mondal & Other44 Beneficiaries at sansad-I,II,III,IV,V,VI,X,XI,XII ",22-04-2020,113400,74048,79420,0,22-11-2017,79420,0,0,0,0  ,79420,
3216014001/DP/22012034411700,Environmental Cleaning at khanberia Health Sub-Centre Near Molemgarmath Sansad no:-A1/X ,22-04-2020,32400,0,3240,0,25-10-2017,3240,0,0,0,0  ,3240,
3216014001/DP/22012034411694,Environmental Cleaning at Ashuti Health Sub-Centre Near Sasantala Sansad No:- I ,22-04-2020,32400,0,7060,0,25-10-2017,7060,0,0,0,0  ,7060,
3216014001/DP/22012034411685,Environmental Cleaning at Ganney gangadharpur Health Sub-Centre (Near Amarkanan) Sansad no:-III  ,22-04-2020,32400,0,24250,0,25-10-2017,24250,0,0,0,0  ,24250,
3216014001/DP/22012034411678,Environmental Cleaning at Ashuti Sardarpara SSK Under Ashuti -1 G.P Sansad No:-A1/I ,22-04-2020,32400,0,7060,0,25-10-2017,7060,0,0,0,0  ,7060,
3216014001/DP/22012034411671,Enviatronmental Cleaning at Ashuti Mollapara SSK Sansad No:-A1/VIII ,22-04-2020,32400,0,26160,0,25-10-2017,26160,0,0,0,0  ,26160,
3216014001/DP/321002040904875,Block Plantation of Horticulture Trees in Khanberia Krishnarampur F.P School at Sansad No -X ,22-04-2020,7182.97,12740.26,7067,0,21-11-2019,7067,0,0,0,0  ,7067,
3216014001/DP/22012034411654,Environmental Cleaning at South Ashuti F.P School (Kalitala) Sansad No:-A1/ V ,22-04-2020,32400,0,7060,0,25-10-2017,7060,0,0,0,0  ,7060,
3216014001/DP/22012034411666,Environmental Cleaning at Khanberia F.P School Sansad No:- X ,22-04-2020,32400,0,28070,0,25-10-2017,28070,0,0,0,0  ,28070,
3216014001/DP/22012034411649,Environmental Cleaning at Tentulberia Khanberia F.P School Sansad No:-A1/XII ,22-04-2020,32400,0,24250,0,25-10-2017,24250,0,0,0,0  ,24250,
3216014001/DP/321002040847229,ESTIMATE FOR RAISING MEDICINAL PLANT AT KHANBERIA KRISHNARAMPUR F.P SCHOOL UNDER MGNREGA AT SANSAD-X ,22-04-2020,23679.39,8695.19,3056,0,04-10-2018,3056,0,0,0,0  ,3056,
3216014001/DP/22012034411625,Environmental Cleaning at Chakchatta Sashibhusan F.P School & Chakchatta Sashibhusan H.S School  ,22-04-2020,32400,0,3600,0,25-10-2017,3600,0,0,0,0  ,3600,
3216014001/DP/22012034411633,Enviromental Cleaning at Ganney gangadharpur F.P School (Malipara)Sansad No-:-A1/IV ,22-04-2020,32400,0,3600,0,25-10-2017,3600,0,0,0,0  ,3600,
3216014001/DP/22012034411188,Enviromental Cleaning at Ashuti Abaitanik Prathamik Vidyalaya &Ashuti Netaji H.S School At Sansad VI ,22-04-2020,32400,0,12100,0,25-10-2017,12100,0,0,0,0  ,12100,
3216014001/IF/321002041151568,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Ashok Ghorui at Sansad XII ,09-08-2021,18360,0,9180,0,16-06-2020,9180,0,0,0,0  ,9180,
3216014001/DP/22012034432815,PLANTATION CUM ENVIRONMENTAL CLEANING AT KHANBERIA KARTICK BAR F.P SCHOOL AT SANSAD NO-AI/XI ,22-04-2020,34380,0,22538,0,07-06-2018,22538,0,0,0,0  ,22538,
3216014001/DP/22012034411644,Envi ronmental Cleaning at Khanberia Krishnarampur F.P School Sansad No:- A1/X ,22-04-2020,32400,0,24250,0,25-10-2017,24250,0,0,0,0  ,24250,
3216014001/IF/321002041151560,Reconstruction of House under SDRF post AMPHAN of beneficiary Shankar Dey at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151557,Reconstruction of House under SDRF post AMPHAN of beneficiary Tutu Mondal at sansad III ,12-09-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/DP/321002040904871,Block Plantation of Horticulture Trees in  Ashuti Abaitanik Prathamik Vidyalaya at Sansad No -VI ,22-04-2020,7182.97,12740.26,7067,0,21-11-2019,7067,0,0,0,0  ,7067,
3216014001/IF/IAY/2540624,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3896871 ,22-04-2020,17190,0,14325,0,08-09-2019,14325,0,0,0,0  ,14325,
3216014001/IF/321002041151548,Reconstruction of House under SDRF post AMPHAN of beneficiary Priyabrata Biswas at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151565,Reconstruction of House under SDRF post AMPHAN of beneficiary Bharati Haldar at sansad III ,12-09-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/IF/321002041151544,Reconstruction of House under SDRF post AMPHAN of beneficiary Prabha Mondal at sansad III ,12-09-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/DP/22012034411659,Environmental Cleaning at Khanberia Kartick Bar F.P School Sansad No:- A1/XI ,22-04-2020,32400,0,7060,0,25-10-2017,7060,0,0,0,0  ,7060,
3216014001/IF/321002041151540,Reconstruction of House under SDRF post AMPHAN of beneficiary Bikash Naskar at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151538,Reconstruction of House under SDRF post AMPHAN of beneficiary Kubir Naskar at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151535,Reconstruction of House under SDRF post AMPHAN of beneficiary Lakshman Bagani at sansad III ,09-08-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/IF/321002041151534,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Rukmini Dhara at Sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151533,Reconstruction of House under SDRF post AMPHAN of beneficiary Tinku Naskar at sansad III ,12-09-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/IF/321002041151551,Reconstruction of House under SDRF post AMPHAN of beneficiary Dinesh Kumar Mahato at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151531,Reconstruction of House under SDRF post AMPHAN of beneficiary Suman Haldar at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151546,Reconstruction of House under SDRF post AMPHAN of beneficiary Subho Adhikary at sansad III ,09-08-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/IF/321002041151526,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Maruni Mal at Sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151541,Reconstruction of House under SDRF post AMPHAN of beneficiary Bimal Bagani at sansad III ,09-08-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/IF/321002041151567,Reconstruction of House under SDRF post AMPHAN of beneficiary Malati Bagani at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151525,Reconstruction of House under SDRF post AMPHAN of beneficiary Susmita Sardar at sansad III ,09-08-2021,18360,0,17748,0,16-06-2020,17748,0,0,0,0  ,17748,
3216014001/IF/321002041151517,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Sekh Samsuddin at SAnsad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151524,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Saddam Sanpui at Sansad XII ,30-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151513,Reconstruction of House under SDRF post AMPHAN of beneficiary Mahadeb Mondal at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151529,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Susanta Bhuye at Sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151512,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Anarbanu Laskar at Sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002040912625,Gitanjali house of  RENUKA SARDAR AT SANSAD-V ,16-04-2020,17190,0,17190,0,15-11-2018,17190,0,0,0,0  ,17190,
3216014001/IF/321002041151563,Reconstruction of House under SDRF post AMPHAN of beneficiary Ashok Adhikary at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/IAY/2540449,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5395787 ,20-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/321002041151504,Reconstruction of House under SDRF post AMPHAN of beneficiary Nirmala Mondal at sansad III ,09-08-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/IF/321002041151509,Reconstruction of House under SDRF post AMPHAN of beneficiary Pranab Kumar Patra at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151507,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Amar Bar at Sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/IAY/2540430,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5135581 ,20-03-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/321002041151556,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Hasarul Mondal at Sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151515,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Ataul Sanpui at Sansad XII ,09-08-2021,18360,0,13260,0,16-06-2020,13260,0,0,0,0  ,13260,
3216014001/IF/IAY/2540407,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5497537 ,12-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540359,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2402404 ,20-03-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540329,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2615269 ,20-03-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540401,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5001162 ,12-02-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540340,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3867305 ,20-03-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540317,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5028488 ,20-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540305,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2877054 ,20-03-2020,17190,0,16235,0,08-09-2019,16235,0,0,0,0  ,16235,
3216014001/IF/IAY/2540296,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4448699 ,20-03-2020,17190,0,17190,0,13-08-2019,17190,0,0,0,0  ,17190,
3216014001/IF/321002041151521,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Masura Bibi at Sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/IAY/2540419,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3836350 ,31-01-2020,17190,0,15280,0,08-09-2019,15280,0,0,0,0  ,15280,
3216014001/IF/IAY/2540437,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3506473 ,26-02-2020,17190,0,14325,0,08-09-2019,14325,0,0,0,0  ,14325,
3216014001/IF/IAY/2215588,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5243071 ,30-03-2020,17190,0,13752,0,05-02-2018,13752,0,0,0,0  ,13752,
3216014001/IF/IAY/2214265,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4298943 ,30-03-2020,17190,0,15280,0,21-03-2018,15280,0,0,0,0  ,15280,
3216014001/IF/IAY/2215137,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5439847 ,30-03-2020,17190,0,10123,0,21-03-2018,10123,0,0,0,0  ,10123,
3216014001/IF/IAY/2213756,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4069664 ,30-03-2020,17190,0,7640,0,07-03-2018,7640,0,0,0,0  ,7640,
3216014001/IF/IAY/2214223,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4287060 ,30-03-2020,17190,0,12033,0,21-03-2018,12033,0,0,0,0  ,12033,
3216014001/IF/IAY/2213351,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3896678 ,20-03-2020,17190,0,15853,0,07-03-2018,15853,0,0,0,0  ,15853,
3216014001/IF/IAY/2212649,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3461063 ,30-03-2020,17190,0,15280,0,07-03-2018,15280,0,0,0,0  ,15280,
3216014001/IF/IAY/2214685,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5134676 ,30-03-2020,17190,0,13752,0,07-03-2018,13752,0,0,0,0  ,13752,
3216014001/IF/IAY/2195035,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2046077 ,20-10-2018,17190,0,15662,0,05-02-2018,15662,0,0,0,0  ,15662,
3216014001/IF/IAY/2192688,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1545406 ,20-10-2018,17190,0,16808,0,07-03-2018,16808,0,0,0,0  ,16808,
3216014001/IF/IAY/2195020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1972652 ,13-02-2019,17190,0,17190,0,07-03-2018,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2192679,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1543964 ,22-11-2018,17190,0,15853,0,07-03-2018,15853,0,0,0,0  ,15853,
3216014001/IF/IAY/2192569,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1517231 ,30-10-2018,17190,0,16808,0,07-03-2018,16808,0,0,0,0  ,16808,
