scheme_code,completion_date,scheme_name,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
3201009012/IF/IAY/1599366,31-05-2018,Construction of IAY House -IAY REG. NO. WB3235394 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1598246,31-05-2018,Construction of IAY House -IAY REG. NO. WB3102303 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1597180,31-05-2018,Construction of IAY House -IAY REG. NO. WB2970476 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1596781,25-06-2018,Construction of IAY House -IAY REG. NO. WB2932086 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1613289,19-12-2018,Construction of IAY House -IAY REG. NO. WB1266994 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1597706,31-05-2018,Construction of IAY House -IAY REG. NO. WB3035832 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1596481,31-05-2018,Construction of IAY House -IAY REG. NO. WB2895846 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1595928,31-05-2018,Construction of IAY House -IAY REG. NO. WB2839675 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1594418,31-05-2018,Construction of IAY House -IAY REG. NO. WB2669472 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1596410,31-05-2018,Construction of IAY House -IAY REG. NO. WB2889137 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1595542,31-05-2018,Construction of IAY House -IAY REG. NO. WB2794541 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1593585,31-05-2018,Construction of IAY House -IAY REG. NO. WB2589343 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1593787,26-09-2018,Construction of IAY House -IAY REG. NO. WB2609009 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1593537,12-02-2019,Construction of IAY House -IAY REG. NO. WB2584769 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1596412,31-10-2018,Construction of IAY House -IAY REG. NO. WB2889250 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1593129,31-05-2018,Construction of IAY House -IAY REG. NO. WB2543098 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1591400,31-05-2018,Construction of IAY House -IAY REG. NO. WB2397402 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1597944,31-05-2018,Construction of IAY House -IAY REG. NO. WB3062549 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1590740,31-05-2018,Construction of IAY House -IAY REG. NO. WB2356208 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1593493,31-05-2018,Construction of IAY House -IAY REG. NO. WB2579343 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1590484,31-07-2018,Construction of IAY House -IAY REG. NO. WB2339237 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1590298,26-09-2018,Construction of IAY House -IAY REG. NO. WB2328774 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1597799,31-05-2018,Construction of IAY House -IAY REG. NO. WB3045294 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1596268,31-05-2018,Construction of IAY House -IAY REG. NO. WB2874559 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1599755,31-05-2018,Construction of IAY House -IAY REG. NO. WB3286645 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1587933,31-05-2018,Construction of IAY House -IAY REG. NO. WB2185445 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1590962,31-05-2018,Construction of IAY House -IAY REG. NO. WB2370771 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1587335,31-05-2018,Construction of IAY House -IAY REG. NO. WB2149691 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1589859,31-05-2018,Construction of IAY House -IAY REG. NO. WB2300719 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1590561,31-05-2018,Construction of IAY House -IAY REG. NO. WB2343969 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1577774,31-05-2018,Construction of IAY House -IAY REG. NO. WB1679790 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1577685,11-07-2018,Construction of IAY House -IAY REG. NO. WB1671046 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1576484,31-10-2018,Construction of IAY House -IAY REG. NO. WB1554148 ,16200,0,16140,0,07-08-2017,16140,0,0,0,0  ,16140,
3201009012/IF/IAY/1590713,31-05-2018,Construction of IAY House -IAY REG. NO. WB2354155 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1555606,19-12-2018,Construction of IAY House -IAY REG. NO. WB3039241 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1575126,31-05-2018,Construction of IAY House -IAY REG. NO. WB1415898 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1555296,31-05-2018,Construction of IAY House -IAY REG. NO. WB2949053 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1554868,31-05-2018,Construction of IAY House -IAY REG. NO. WB2840271 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1593122,31-05-2018,Construction of IAY House -IAY REG. NO. WB2542241 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1577907,11-07-2018,Construction of IAY House -IAY REG. NO. WB1694488 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1553068,31-05-2018,Construction of IAY House -IAY REG. NO. WB2397915 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1579917,31-05-2018,Construction of IAY House -IAY REG. NO. WB1896802 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/WC/704010381421,29-06-2020,Re- Excavation of khal from pirtala towards chera fokar at uttar amghata  ,415439.88,4500,364520,26456.5,29-11-2018,364520,0,23206.5,3250,0  ,390976.5,
3201009012/IF/IAY/1553209,31-10-2018,Construction of IAY House -IAY REG. NO. WB2423122 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/WC/704010367246,29-06-2020,Excavation of farm pond at the land of Ranjit Bain at Natunsambunagar ,84159.61,3000,47240,3151.5,08-02-2019,47240,0,3151.5,0,0  ,50391.5,
3201009012/IF/IAY/3666545,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3947974 ,18360,0,18360,0,24-02-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3405280,25-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3947997 ,17190,0,18360,0,13-03-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/1581987,31-05-2018,Construction of IAY House -IAY REG. NO. WB1637086 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1552746,31-10-2018,Construction of IAY House -IAY REG. NO. WB2344099 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1584293,31-05-2018,Construction of IAY House -IAY REG. NO. WB1980007 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/RC/320201060423338,29-06-2020,CONSTRUCTION OF CEMENT CONCRETE ROAD FROM THE PURATAN POST OFFICE MORE TOWARDS LAND OF GOKUL CHOWDHU ,46080,495359,40140,487849,23-08-2017,40140,39960,2160,445729,0  ,527989,
3201009012/WC/704010379914,29-06-2020,Excavation of farm pond at the land of Aptaaddin Sekh at Uttar Amghata  ,251135.26,4500,130530,8595,05-11-2018,130530,0,8595,0,0  ,139125,
3201009012/IF/IAY/1553838,31-05-2018,Construction of IAY House -IAY REG. NO. WB2563189 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/RC/320201060427076,29-06-2020,CONSTRUCTION OF CEMENT CONCRETE ROAD FROM THE H/O ARAJIT BISWAS TOWARDS LAND OF ANUTOSH BISWAS AT  ,35640,497185,32940,494965.0674,24-10-2017,32940,35820,1890,457255.0674,0  ,527905.0674,
3201009012/IF/IAY/3405262,06-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4157630 ,17190,0,17340,0,13-03-2020,17340,0,0,0,0  ,17340,
3201009012/IF/IAY/3405260,06-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5004817 ,17190,0,17340,0,11-03-2020,17340,0,0,0,0  ,17340,
3201009012/IF/IAY/3405269,25-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3798625 ,17190,0,18360,0,15-01-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3666547,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3948795 ,18360,0,18360,0,24-02-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3405252,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4100048 ,17190,0,18360,0,11-03-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3405176,25-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2935460 ,17190,0,18360,0,11-03-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3375954,25-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1292306 ,17190,0,18360,0,03-03-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3405258,25-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1677372 ,17190,0,18360,0,13-03-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3375994,25-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2837072 ,17190,0,18360,0,15-01-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/1552368,31-10-2018,Construction of IAY House -IAY REG. NO. WB2284743 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3375950,16-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3947162 ,17190,0,18360,0,15-01-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3375947,06-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5763769 ,17190,0,17340,0,03-03-2020,17340,0,0,0,0  ,17340,
3201009012/IF/IAY/3301192,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2597597 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3301047,10-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2323326 ,18360,0,17190,0,06-12-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1551907,11-07-2018,Construction of IAY House -IAY REG. NO. WB2217407 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3300888,10-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2937155 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244484,20-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2730314 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244493,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4862734 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3301195,10-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2506036 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244479,22-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4907334 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244467,28-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4856895 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3375935,25-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3100503 ,17190,0,18360,0,15-01-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3244462,12-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4216311 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244466,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2927878 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244455,28-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4915192 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244447,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4219384 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1526780,07-03-2019,Construction of IAY House -IAY REG. NO. WB3271611 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3244472,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2362104 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1526183,31-05-2018,Construction of IAY House -IAY REG. NO. WB3244150 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3244480,08-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3295231 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1526004,12-02-2019,Construction of IAY House -IAY REG. NO. WB3235581 ,16200,0,14040,0,07-08-2017,14040,0,0,0,0  ,14040,
3201009012/IF/IAY/3244483,11-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2717475 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1551450,24-09-2018,Construction of IAY House -IAY REG. NO. WB2149579 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1526102,31-05-2018,Construction of IAY House -IAY REG. NO. WB3239998 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1524480,31-05-2018,Construction of IAY House -IAY REG. NO. WB3170826 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1525979,31-05-2018,Construction of IAY House -IAY REG. NO. WB3234712 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1523444,31-05-2018,Construction of IAY House -IAY REG. NO. WB3128871 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1526629,31-10-2018,Construction of IAY House -IAY REG. NO. WB3264539 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3375942,16-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3948075 ,17190,0,18360,0,03-03-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/1524481,31-05-2018,Construction of IAY House -IAY REG. NO. WB3170869 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3244437,03-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3813145 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244431,03-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2322284 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244429,08-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3327116 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1523301,02-06-2018,Construction of IAY House -IAY REG. NO. WB3124621 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1522329,02-06-2018,Construction of IAY House -IAY REG. NO. WB3089850 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1521082,31-05-2018,Construction of IAY House -IAY REG. NO. WB3049222 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1521079,31-10-2018,Construction of IAY House -IAY REG. NO. WB3049162 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1521077,02-06-2018,Construction of IAY House -IAY REG. NO. WB3049110 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1520959,31-05-2018,Construction of IAY House -IAY REG. NO. WB3045167 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3244442,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2551062 ,17190,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244446,11-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4219365 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1520981,31-05-2018,Construction of IAY House -IAY REG. NO. WB3046036 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1520749,31-05-2018,Construction of IAY House -IAY REG. NO. WB3037186 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1520858,31-05-2018,Construction of IAY House -IAY REG. NO. WB3041114 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1520750,31-05-2018,Construction of IAY House -IAY REG. NO. WB3037195 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1520731,31-05-2018,Construction of IAY House -IAY REG. NO. WB3036692 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3244420,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4560207 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1520612,31-10-2018,Construction of IAY House -IAY REG. NO. WB3032654 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3244415,28-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4912438 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1520670,14-08-2018,Construction of IAY House -IAY REG. NO. WB3034613 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3244410,12-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4918401 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244413,11-01-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4216317 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244388,11-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4218478 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244391,28-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4921820 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1521080,31-05-2018,Construction of IAY House -IAY REG. NO. WB3049181 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3244411,12-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3858844 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244382,08-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3513990 ,17190,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3405186,25-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3279407 ,17190,0,18360,0,15-01-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3244385,12-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3624299 ,17190,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244365,11-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4899973 ,17190,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244416,03-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3976204 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244387,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4922674 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244363,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4216348 ,17190,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3405166,16-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3948659 ,17190,0,18360,0,15-01-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3244362,03-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1621374 ,17190,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1522320,31-05-2018,Construction of IAY House -IAY REG. NO. WB3089636 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3244353,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3024787 ,17190,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244339,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3120283 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244346,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2150328 ,17190,0,17190,0,05-12-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244322,11-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4876625 ,17190,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244350,11-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3432906 ,17190,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244329,03-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5123097 ,17190,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1520354,25-06-2018,Construction of IAY House -IAY REG. NO. WB3023941 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3244316,28-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3002320 ,17190,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1519766,31-05-2018,Construction of IAY House -IAY REG. NO. WB3002701 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1519680,31-10-2018,Construction of IAY House -IAY REG. NO. WB2999789 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1519609,31-05-2018,Construction of IAY House -IAY REG. NO. WB2997697 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3244318,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2717706 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1519450,31-10-2018,Construction of IAY House -IAY REG. NO. WB2992212 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1520441,11-07-2018,Construction of IAY House -IAY REG. NO. WB3027390 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1519326,12-07-2018,Construction of IAY House -IAY REG. NO. WB2970517 ,16200,0,16200,0,25-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1519868,31-10-2018,Construction of IAY House -IAY REG. NO. WB3006952 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1518910,02-06-2018,Construction of IAY House -IAY REG. NO. WB2891055 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1518976,03-08-2018,Construction of IAY House -IAY REG. NO. WB2904350 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3244315,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3271604 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244312,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4917128 ,17190,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244308,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2354208 ,17190,0,17190,0,06-12-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244311,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2397529 ,17190,0,17190,0,06-12-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244288,28-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5286189 ,17190,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244296,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4218487 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244285,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4216341 ,17190,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3244272,03-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3976142 ,17190,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
